mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:01:22,3,31
,T_0_Done,2023-09-13 00:01:27,3,31
,T_1_Busy,2023-09-13 00:01:46,2,31
,T_1_Done,2023-09-13 00:01:51,2,31
,T_2_ocupied,2023-09-13 00:01:55,4,31
,T_2_waiting,2023-09-13 00:01:55,4,31
,T_3_ocupied,2023-09-13 00:02:09,1,31
,T_3_waiting,2023-09-13 00:02:09,1,31
,T_2_busy,2023-09-13 00:02:09,4,31
,T_3_busy,2023-09-13 00:02:09,1,31
,T_2_done,2023-09-13 00:02:14,4,31
,T_3_done,2023-09-13 00:02:14,1,31
,T_4_Busy,2023-09-13 00:02:20,2,31
,T_4_Done,2023-09-13 00:02:25,2,31
,T_5_Busy,2023-09-13 00:02:32,3,31
,T_5_Done,2023-09-13 00:02:36,3,31
,T_1_ocupied,2023-09-13 00:02:51,3,31
,T_1_waiting,2023-09-13 00:02:51,3,31
,T_0_ocupied,2023-09-13 00:03:18,2,31
,T_0_waiting,2023-09-13 00:03:18,2,31
,T_0_busy,2023-09-13 00:03:18,2,31
,T_1_busy,2023-09-13 00:03:18,3,31
,T_0_done,2023-09-13 00:03:23,2,31
,T_1_done,2023-09-13 00:03:23,3,31
