mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 01:49:32,4,49
,T_21_rebooting,2023-09-16 01:49:40,4,49
,T_21_Busy,2023-09-16 01:49:49,4,49
,T_21_rebooting,2023-09-16 01:49:56,4,49
,T_21_Busy,2023-09-16 01:50:04,4,49
,T_21_rebooting,2023-09-16 01:50:16,4,49
,T_21_Busy,2023-09-16 01:51:08,19,49
,T_21_rebooting,2023-09-16 01:51:16,19,49
,T_21_Busy,2023-09-16 01:53:22,11,49
,T_21_rebooting,2023-09-16 01:53:31,11,49
,T_21_Busy,2023-09-16 01:58:00,8,49
,T_21_Done,2023-09-16 01:58:04,8,49
,T_22_Busy,2023-09-16 01:58:36,15,49
,T_22_Done,2023-09-16 01:58:41,15,49
,T_23_Busy,2023-09-16 01:59:41,13,49
,T_23_Done,2023-09-16 01:59:46,13,49
,T_26_ocupied,2023-09-16 02:00:12,16,49
,T_26_waiting,2023-09-16 02:00:12,16,49
,T_25_ocupied,2023-09-16 02:00:27,19,49
,T_25_waiting,2023-09-16 02:00:27,19,49
,T_31_ocupied,2023-09-16 02:00:47,9,49
,T_31_waiting,2023-09-16 02:00:47,9,49
,T_31_Busy,2023-09-16 02:00:47,9,49
,T_25_Busy,2023-09-16 02:00:47,19,49
,T_26_Busy,2023-09-16 02:00:47,16,49
,T_31_Done,2023-09-16 02:00:52,9,49
,T_25_Done,2023-09-16 02:00:52,19,49
,T_26_Done,2023-09-16 02:00:52,16,49
