mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 01:45:27,10,23
,T_21_Done,2023-09-16 01:45:32,10,23
,T_22_Busy,2023-09-16 01:45:42,6,23
,T_22_Done,2023-09-16 01:45:47,6,23
,T_23_Busy,2023-09-16 01:46:33,0,23
,T_23_Done,2023-09-16 01:46:38,0,23
,T_31_ocupied,2023-09-16 01:47:14,6,23
,T_31_waiting,2023-09-16 01:47:14,6,23
,T_25_ocupied,2023-09-16 01:48:09,16,23
,T_25_waiting,2023-09-16 01:48:09,16,23
,T_26_ocupied,2023-09-16 01:49:10,5,23
,T_26_waiting,2023-09-16 01:49:10,5,23
,T_31_Busy,2023-09-16 01:49:10,6,23
,T_25_Busy,2023-09-16 01:49:10,16,23
,T_26_Busy,2023-09-16 01:49:10,5,23
,T_31_rebooting,2023-09-16 01:53:46,6,23
,T_25_rebooting,2023-09-16 01:53:46,16,23
,T_26_rebooting,2023-09-16 01:53:46,11,23
,T_31_ocupied,2023-09-16 01:53:54,6,23
,T_31_waiting,2023-09-16 01:53:54,6,23
,T_26_ocupied,2023-09-16 01:54:06,7,23
,T_26_waiting,2023-09-16 01:54:06,7,23
,T_25_ocupied,2023-09-16 01:55:22,12,23
,T_25_waiting,2023-09-16 01:55:22,12,23
,time_out,2023-09-16 01:57:38,user,23
,time_out,2023-09-16 01:57:38,user,23
,time_out,2023-09-16 01:57:39,user,23
,time_out,2023-09-16 01:57:39,user,23
