mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 14:01:28,3,19
,T_0_Done,2023-09-14 14:01:33,3,19
,T_2_Busy,2023-09-14 14:01:38,4,19
,T_2_Done,2023-09-14 14:01:43,4,19
,T_3_Busy,2023-09-14 14:02:03,3,19
,T_3_Done,2023-09-14 14:02:08,3,19
,T_6_ocupied,2023-09-14 14:02:25,4,19
,T_6_waiting,2023-09-14 14:02:25,4,19
,T_1_ocupied,2023-09-14 14:02:51,5,19
,T_1_waiting,2023-09-14 14:02:51,5,19
,T_5_ocupied,2023-09-14 14:02:59,0,19
,T_5_waiting,2023-09-14 14:02:59,0,19
,T_1_Busy,2023-09-14 14:02:59,5,19
,T_5_Busy,2023-09-14 14:02:59,0,19
,T_6_Busy,2023-09-14 14:02:59,4,19
,T_1_Done,2023-09-14 14:03:04,5,19
,T_5_Done,2023-09-14 14:03:04,0,19
,T_6_Done,2023-09-14 14:03:04,4,19
