mision, action, DateTime, org:resource, randomSeed 
,T_49_Busy,2023-09-20 15:32:16,0,2
,T_49_rebooting,2023-09-20 15:32:28,0,2
,T_49_Busy,2023-09-20 15:32:40,4,2
,T_49_rebooting,2023-09-20 15:32:47,4,2
,T_49_Busy,2023-09-20 15:33:01,12,2
,T_49_rebooting,2023-09-20 15:33:12,12,2
,T_49_Busy,2023-09-20 15:33:28,29,2
,T_49_rebooting,2023-09-20 15:33:36,29,2
,T_49_Busy,2023-09-20 15:33:45,29,2
,T_49_rebooting,2023-09-20 15:33:56,29,2
,T_49_Busy,2023-09-20 15:34:24,24,2
,T_49_rebooting,2023-09-20 15:34:31,24,2
,T_49_Busy,2023-09-20 15:34:39,21,2
,T_49_Done,2023-09-20 15:34:43,21,2
,T_1_Busy,2023-09-20 15:34:57,19,2
,T_1_Done,2023-09-20 15:35:01,19,2
,simulation_successful,2023-09-20 15:35:01,user,2
