mision, action, DateTime, org:resource, randomSeed 
,T_16_ocupied,2023-09-20 18:32:01,20,1
,T_16_waiting,2023-09-20 18:32:01,20,1
,T_11_ocupied,2023-09-20 18:32:09,12,1
,T_11_waiting,2023-09-20 18:32:09,12,1
,T_26_ocupied,2023-09-20 18:32:13,10,1
,T_26_waiting,2023-09-20 18:32:13,10,1
,T_55_ocupied,2023-09-20 18:32:16,14,1
,T_55_waiting,2023-09-20 18:32:16,14,1
,T_8_ocupied,2023-09-20 18:32:17,29,1
,T_8_waiting,2023-09-20 18:32:17,29,1
,T_45_ocupied,2023-09-20 18:32:17,0,1
,T_45_waiting,2023-09-20 18:32:17,0,1
,T_58_ocupied,2023-09-20 18:32:20,6,1
,T_58_waiting,2023-09-20 18:32:20,6,1
,T_53_ocupied,2023-09-20 18:32:21,3,1
,T_53_waiting,2023-09-20 18:32:21,3,1
,T_44_ocupied,2023-09-20 18:32:22,15,1
,T_44_waiting,2023-09-20 18:32:22,15,1
,T_27_ocupied,2023-09-20 18:32:27,8,1
,T_27_waiting,2023-09-20 18:32:27,8,1
,T_39_ocupied,2023-09-20 18:32:29,11,1
,T_39_waiting,2023-09-20 18:32:29,11,1
,T_23_ocupied,2023-09-20 18:32:30,27,1
,T_23_waiting,2023-09-20 18:32:30,27,1
,T_24_ocupied,2023-09-20 18:32:32,25,1
,T_24_waiting,2023-09-20 18:32:32,25,1
,T_52_ocupied,2023-09-20 18:32:35,9,1
,T_52_waiting,2023-09-20 18:32:35,9,1
,T_37_ocupied,2023-09-20 18:32:41,18,1
,T_37_waiting,2023-09-20 18:32:41,18,1
,T_46_ocupied,2023-09-20 18:32:44,7,1
,T_46_waiting,2023-09-20 18:32:44,7,1
,T_59_ocupied,2023-09-20 18:32:56,26,1
,T_59_waiting,2023-09-20 18:32:56,26,1
,T_51_ocupied,2023-09-20 18:33:31,17,1
,T_51_waiting,2023-09-20 18:33:31,17,1
,T_1_ocupied,2023-09-20 18:33:44,13,1
,T_1_waiting,2023-09-20 18:33:44,13,1
,T_15_ocupied,2023-09-20 18:33:58,5,1
,T_15_waiting,2023-09-20 18:33:58,5,1
,T_13_ocupied,2023-09-20 18:34:25,19,1
,T_13_waiting,2023-09-20 18:34:25,19,1
,T_40_ocupied,2023-09-20 18:36:14,24,1
,T_40_waiting,2023-09-20 18:36:14,24,1
,T_11_Busy,2023-09-20 18:36:14,12,1
,T_27_Busy,2023-09-20 18:36:14,8,1
,T_59_Busy,2023-09-20 18:36:14,26,1
,T_55_Busy,2023-09-20 18:36:14,14,1
,T_39_Busy,2023-09-20 18:36:14,11,1
,T_24_Busy,2023-09-20 18:36:14,25,1
,T_16_Busy,2023-09-20 18:36:14,20,1
,T_45_Busy,2023-09-20 18:36:14,0,1
,T_13_Busy,2023-09-20 18:36:14,19,1
,T_40_Busy,2023-09-20 18:36:14,24,1
,T_44_Busy,2023-09-20 18:36:14,15,1
,T_46_Busy,2023-09-20 18:36:14,7,1
,T_15_Busy,2023-09-20 18:36:14,5,1
,T_23_Busy,2023-09-20 18:36:14,27,1
,T_26_Busy,2023-09-20 18:36:14,10,1
,T_52_Busy,2023-09-20 18:36:14,9,1
,T_58_Busy,2023-09-20 18:36:14,6,1
,T_51_Busy,2023-09-20 18:36:14,17,1
,T_1_Busy,2023-09-20 18:36:14,13,1
,T_53_Busy,2023-09-20 18:36:14,3,1
,T_8_Busy,2023-09-20 18:36:14,29,1
,T_37_Busy,2023-09-20 18:36:14,18,1
,T_11_Done,2023-09-20 18:36:19,12,1
,T_27_Done,2023-09-20 18:36:19,8,1
,T_59_Done,2023-09-20 18:36:19,26,1
,T_55_Done,2023-09-20 18:36:19,14,1
,T_39_Done,2023-09-20 18:36:19,11,1
,T_24_Done,2023-09-20 18:36:19,25,1
,T_16_Done,2023-09-20 18:36:19,20,1
,T_45_Done,2023-09-20 18:36:19,0,1
,T_13_Done,2023-09-20 18:36:19,19,1
,T_40_Done,2023-09-20 18:36:19,24,1
,T_44_Done,2023-09-20 18:36:19,15,1
,T_46_Done,2023-09-20 18:36:19,7,1
,T_15_Done,2023-09-20 18:36:19,5,1
,T_23_Done,2023-09-20 18:36:19,27,1
,T_26_Done,2023-09-20 18:36:19,10,1
,T_52_Done,2023-09-20 18:36:19,9,1
,T_58_Done,2023-09-20 18:36:19,6,1
,T_51_Done,2023-09-20 18:36:19,17,1
,T_1_Done,2023-09-20 18:36:19,13,1
,T_53_Done,2023-09-20 18:36:19,3,1
,T_8_Done,2023-09-20 18:36:19,29,1
,T_37_Done,2023-09-20 18:36:19,18,1
,T_40_Busy,2023-09-20 18:36:19,24,1
,T_40_Done,2023-09-20 18:36:23,24,1
,T_56_Busy,2023-09-20 18:37:14,25,1
,T_56_Done,2023-09-20 18:37:18,25,1
,T_26_Busy,2023-09-20 18:37:41,22,1
,T_26_Done,2023-09-20 18:37:45,22,1
,simulation_successful,2023-09-20 18:37:45,user,1
