mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 21:30:32,2,3
,T_0_Done,2023-09-13 21:30:37,2,3
,T_2_Busy,2023-09-13 21:30:55,5,3
,T_2_Done,2023-09-13 21:31:00,5,3
,T_2_ocupied,2023-09-13 21:31:00,5,3
,T_2_waiting,2023-09-13 21:31:00,5,3
,T_6_ocupied,2023-09-13 21:31:12,2,3
,T_6_waiting,2023-09-13 21:31:12,2,3
,T_1_ocupied,2023-09-13 21:31:16,3,3
,T_1_waiting,2023-09-13 21:31:16,3,3
,T_1_busy,2023-09-13 21:31:16,3,3
,T_2_busy,2023-09-13 21:31:16,5,3
,T_6_busy,2023-09-13 21:31:16,2,3
,T_1_done,2023-09-13 21:31:21,3,3
,T_2_done,2023-09-13 21:31:21,5,3
,T_6_done,2023-09-13 21:31:21,2,3
