mision;activity;time;robot
;T_0Busy;2023-09-07 22:11:30;4
;T_0Done;2023-09-07 22:11:35;4
;T_1Busy;2023-09-07 22:12:12;2
;T_1Done;2023-09-07 22:12:17;2
;T_2ocupied;2023-09-07 22:12:20;1
;T_2waiting;2023-09-07 22:12:20;1
;T_3ocupied;2023-09-07 22:13:09;4
;T_3waiting;2023-09-07 22:13:09;4
;T_2done;2023-09-07 22:13:14;0
;T_3done;2023-09-07 22:13:14;0
;T_4Busy;2023-09-07 22:14:47;4
;T_4Done;2023-09-07 22:14:52;4
;T_5Busy;2023-09-07 22:15:12;2
;T_5Done;2023-09-07 22:15:17;2
;T_0ocupied;2023-09-07 22:15:27;3
;T_0waiting;2023-09-07 22:15:27;3
;T_1ocupied;2023-09-07 22:15:28;1
;T_1waiting;2023-09-07 22:15:28;1
;T_0done;2023-09-07 22:15:33;0
;T_1done;2023-09-07 22:15:33;0
