mision;activity;time;robot
;T_0Busy;2023-09-07 21:28:38;5
;T_0Done;2023-09-07 21:28:43;5
;T_1Busy;2023-09-07 21:28:51;1
;T_1Done;2023-09-07 21:28:56;1
;T_2ocupied;2023-09-07 21:29:08;3
;T_2waiting;2023-09-07 21:29:08;3
;T_3ocupied;2023-09-07 21:29:35;1
;T_3waiting;2023-09-07 21:29:35;1
;T_2done;2023-09-07 21:29:40;0
;T_3done;2023-09-07 21:29:40;0
;T_4Busy;2023-09-07 21:29:45;5
;T_4Done;2023-09-07 21:29:50;5
;T_5Busy;2023-09-07 21:30:04;4
;T_5Done;2023-09-07 21:30:08;4
;T_1ocupied;2023-09-07 21:30:18;3
;T_1waiting;2023-09-07 21:30:18;3
;T_0ocupied;2023-09-07 21:30:24;4
;T_0waiting;2023-09-07 21:30:24;4
;T_0done;2023-09-07 21:30:29;0
;T_1done;2023-09-07 21:30:29;0
