mision;activity;time;robot
;T_0Busy;2023-09-07 21:27:57;2
;T_0Done;2023-09-07 21:28:01;2
;T_1Busy;2023-09-07 21:28:04;4
;T_1Done;2023-09-07 21:28:09;4
;T_2ocupied;2023-09-07 21:28:12;0
;T_2waiting;2023-09-07 21:28:12;0
;T_3ocupied;2023-09-07 21:28:41;4
;T_3waiting;2023-09-07 21:28:41;4
;T_2done;2023-09-07 21:28:46;0
;T_3done;2023-09-07 21:28:46;0
;T_4Busy;2023-09-07 21:29:04;5
;T_4Done;2023-09-07 21:29:09;5
;T_5Busy;2023-09-07 21:29:13;1
;T_5Done;2023-09-07 21:29:18;1
;T_0ocupied;2023-09-07 21:29:25;2
;T_0waiting;2023-09-07 21:29:25;2
;T_1ocupied;2023-09-07 21:29:26;4
;T_1waiting;2023-09-07 21:29:26;4
;T_0done;2023-09-07 21:29:31;0
;T_1done;2023-09-07 21:29:31;0
