mision;activity;time;robot
;T_0Busy;2023-09-07 22:11:45;0
;T_0Done;2023-09-07 22:11:50;0
;T_1Busy;2023-09-07 22:12:02;3
;T_1Done;2023-09-07 22:12:07;3
;T_2ocupied;2023-09-07 22:12:24;5
;T_2waiting;2023-09-07 22:12:24;5
;T_3ocupied;2023-09-07 22:12:29;3
;T_3waiting;2023-09-07 22:12:29;3
;T_2done;2023-09-07 22:12:34;0
;T_3done;2023-09-07 22:12:34;0
;T_4Busy;2023-09-07 22:13:31;1
;T_4Done;2023-09-07 22:13:36;1
;T_5Busy;2023-09-07 22:13:40;4
;T_5Done;2023-09-07 22:13:45;4
;T_1ocupied;2023-09-07 22:13:51;1
;T_1waiting;2023-09-07 22:13:51;1
;T_0ocupied;2023-09-07 22:14:00;0
;T_0waiting;2023-09-07 22:14:00;0
;T_0done;2023-09-07 22:14:05;0
;T_1done;2023-09-07 22:14:05;0
