mision;activity;time;robot
;T_0Busy;2023-09-07 21:28:24;1
;T_0Done;2023-09-07 21:28:29;1
;T_1Busy;2023-09-07 21:28:32;3
;T_1Done;2023-09-07 21:28:37;3
;T_3ocupied;2023-09-07 21:28:45;4
;T_3waiting;2023-09-07 21:28:45;4
;T_2ocupied;2023-09-07 21:29:07;2
;T_2waiting;2023-09-07 21:29:07;2
;T_2done;2023-09-07 21:29:12;0
;T_3done;2023-09-07 21:29:12;0
;T_4Busy;2023-09-07 21:30:33;5
;T_4Done;2023-09-07 21:30:38;5
;T_5Busy;2023-09-07 21:30:43;3
;T_5Done;2023-09-07 21:30:48;3
;T_1ocupied;2023-09-07 21:31:03;4
;T_1waiting;2023-09-07 21:31:03;4
;T_0ocupied;2023-09-07 21:31:10;2
;T_0waiting;2023-09-07 21:31:10;2
;T_0done;2023-09-07 21:31:15;0
;T_1done;2023-09-07 21:31:15;0
