mision;activity;time;robot
;T_0Busy;2023-09-07 21:27:49;0
;T_0Done;2023-09-07 21:27:54;0
;T_1Busy;2023-09-07 21:28:06;0
;T_1Done;2023-09-07 21:28:11;0
;T_2ocupied;2023-09-07 21:28:21;4
;T_2waiting;2023-09-07 21:28:21;4
;T_3ocupied;2023-09-07 21:28:23;2
;T_3waiting;2023-09-07 21:28:23;2
;T_2done;2023-09-07 21:28:28;0
;T_3done;2023-09-07 21:28:28;0
;T_4Busy;2023-09-07 21:28:37;5
;T_4Done;2023-09-07 21:28:42;5
;T_5Busy;2023-09-07 21:28:55;5
;T_5Done;2023-09-07 21:29:00;5
;T_1ocupied;2023-09-07 21:29:09;0
;T_1waiting;2023-09-07 21:29:09;0
;T_0ocupied;2023-09-07 21:30:01;2
;T_0waiting;2023-09-07 21:30:01;2
;T_0done;2023-09-07 21:30:06;0
;T_1done;2023-09-07 21:30:06;0
