mision;activity;time;robot
;T_0Busy;2023-09-07 21:28:35;0
;T_0Done;2023-09-07 21:28:40;0
;T_1Busy;2023-09-07 21:28:58;2
;T_1Done;2023-09-07 21:29:03;2
;T_2ocupied;2023-09-07 21:29:12;4
;T_2waiting;2023-09-07 21:29:12;4
;T_3ocupied;2023-09-07 21:30:24;0
;T_3waiting;2023-09-07 21:30:24;0
;T_2done;2023-09-07 21:30:29;0
;T_3done;2023-09-07 21:30:29;0
;T_4Busy;2023-09-07 21:31:05;4
;T_4Done;2023-09-07 21:31:10;4
;T_5Busy;2023-09-07 21:31:32;3
;T_5Done;2023-09-07 21:31:37;3
;T_1ocupied;2023-09-07 21:31:51;5
;T_1waiting;2023-09-07 21:31:51;5
;T_0ocupied;2023-09-07 21:31:53;3
;T_0waiting;2023-09-07 21:31:53;3
;T_0done;2023-09-07 21:31:58;0
;T_1done;2023-09-07 21:31:58;0
