mision;activity;time;robot
;T_0Busy;2023-09-07 22:11:18;4
;T_0Done;2023-09-07 22:11:23;4
;T_1Busy;2023-09-07 22:11:33;1
;T_1Done;2023-09-07 22:11:38;1
;T_2ocupied;2023-09-07 22:11:44;2
;T_2waiting;2023-09-07 22:11:44;2
;T_3ocupied;2023-09-07 22:11:51;4
;T_3waiting;2023-09-07 22:11:51;4
;T_2done;2023-09-07 22:11:56;0
;T_3done;2023-09-07 22:11:56;0
;T_4Busy;2023-09-07 22:12:36;0
;T_4Done;2023-09-07 22:12:41;0
;T_5Busy;2023-09-07 22:12:47;1
;T_5Done;2023-09-07 22:12:52;1
;T_0ocupied;2023-09-07 22:13:00;0
;T_0waiting;2023-09-07 22:13:00;0
;T_1ocupied;2023-09-07 22:13:11;3
;T_1waiting;2023-09-07 22:13:11;3
;T_0done;2023-09-07 22:13:16;0
;T_1done;2023-09-07 22:13:16;0
