mision;activity;time;robot
;T_0Busy;2023-09-07 21:28:00;3
;T_0Done;2023-09-07 21:28:05;3
;T_1Busy;2023-09-07 21:28:25;2
;T_1Done;2023-09-07 21:28:30;2
;T_2ocupied;2023-09-07 21:28:37;4
;T_2waiting;2023-09-07 21:28:37;4
;T_3ocupied;2023-09-07 21:28:40;5
;T_3waiting;2023-09-07 21:28:40;5
;T_2done;2023-09-07 21:28:45;0
;T_3done;2023-09-07 21:28:45;0
;T_4Busy;2023-09-07 21:30:06;4
;T_4Done;2023-09-07 21:30:10;4
;T_5Busy;2023-09-07 21:30:17;3
;T_5Done;2023-09-07 21:30:22;3
;T_0ocupied;2023-09-07 21:30:32;4
;T_0waiting;2023-09-07 21:30:32;4
;T_1ocupied;2023-09-07 21:31:01;0
;T_1waiting;2023-09-07 21:31:01;0
;T_0done;2023-09-07 21:31:05;0
;T_1done;2023-09-07 21:31:05;0
