mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:27,2,98
,T_5_Done,2023-09-13 09:08:32,2,98
,T_2_Busy,2023-09-13 09:08:39,0,98
,T_2_Done,2023-09-13 09:08:44,0,98
,T_2_ocupied,2023-09-13 09:08:44,0,98
,T_2_waiting,2023-09-13 09:08:44,0,98
,T_1_ocupied,2023-09-13 09:08:50,5,98
,T_1_waiting,2023-09-13 09:08:50,5,98
,T_6_ocupied,2023-09-13 09:09:01,1,98
,T_6_waiting,2023-09-13 09:09:01,1,98
,T_1_busy,2023-09-13 09:09:01,5,98
,T_2_busy,2023-09-13 09:09:01,0,98
,T_6_busy,2023-09-13 09:09:01,1,98
,T_1_done,2023-09-13 09:09:06,5,98
,T_2_done,2023-09-13 09:09:06,0,98
,T_6_done,2023-09-13 09:09:06,1,98
