mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:03,0,67
,T_5_Done,2023-09-13 09:08:08,0,67
,T_2_Busy,2023-09-13 09:08:16,2,67
,T_2_Done,2023-09-13 09:08:21,2,67
,T_2_ocupied,2023-09-13 09:08:21,2,67
,T_2_waiting,2023-09-13 09:08:21,2,67
,T_6_ocupied,2023-09-13 09:08:26,1,67
,T_6_waiting,2023-09-13 09:08:26,1,67
,T_1_ocupied,2023-09-13 09:09:05,0,67
,T_1_waiting,2023-09-13 09:09:05,0,67
,T_1_busy,2023-09-13 09:09:05,0,67
,T_2_busy,2023-09-13 09:09:05,2,67
,T_6_busy,2023-09-13 09:09:05,1,67
,T_1_done,2023-09-13 09:09:10,0,67
,T_2_done,2023-09-13 09:09:10,2,67
,T_6_done,2023-09-13 09:09:10,1,67
