mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:38,0,97
,T_5_Done,2023-09-13 09:08:43,0,97
,T_2_Busy,2023-09-13 09:08:51,1,97
,T_2_Done,2023-09-13 09:08:56,1,97
,T_2_ocupied,2023-09-13 09:08:56,1,97
,T_2_waiting,2023-09-13 09:08:56,1,97
,T_1_ocupied,2023-09-13 09:09:17,3,97
,T_1_waiting,2023-09-13 09:09:17,3,97
,T_6_ocupied,2023-09-13 09:09:25,0,97
,T_6_waiting,2023-09-13 09:09:25,0,97
,T_1_busy,2023-09-13 09:09:25,3,97
,T_2_busy,2023-09-13 09:09:25,1,97
,T_6_busy,2023-09-13 09:09:25,0,97
,T_1_done,2023-09-13 09:09:30,3,97
,T_2_done,2023-09-13 09:09:30,1,97
,T_6_done,2023-09-13 09:09:30,0,97
