mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:11,0,38
,T_5_Done,2023-09-13 09:07:16,0,38
,T_2_Busy,2023-09-13 09:07:32,2,38
,T_2_Done,2023-09-13 09:07:37,2,38
,T_2_ocupied,2023-09-13 09:07:37,2,38
,T_2_waiting,2023-09-13 09:07:37,2,38
,T_6_ocupied,2023-09-13 09:07:46,5,38
,T_6_waiting,2023-09-13 09:07:46,5,38
,T_1_ocupied,2023-09-13 09:08:11,1,38
,T_1_waiting,2023-09-13 09:08:11,1,38
,T_1_busy,2023-09-13 09:08:11,1,38
,T_2_busy,2023-09-13 09:08:11,2,38
,T_6_busy,2023-09-13 09:08:11,5,38
,T_1_done,2023-09-13 09:08:16,1,38
,T_2_done,2023-09-13 09:08:16,2,38
,T_6_done,2023-09-13 09:08:16,5,38
