mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:06,3,65
,T_5_Done,2023-09-13 09:08:11,3,65
,T_2_Busy,2023-09-13 09:08:21,4,65
,T_2_Done,2023-09-13 09:08:26,4,65
,T_2_ocupied,2023-09-13 09:08:26,4,65
,T_2_waiting,2023-09-13 09:08:26,4,65
,T_6_ocupied,2023-09-13 09:08:34,3,65
,T_6_waiting,2023-09-13 09:08:34,3,65
,T_1_ocupied,2023-09-13 09:08:35,1,65
,T_1_waiting,2023-09-13 09:08:35,1,65
,T_1_busy,2023-09-13 09:08:35,1,65
,T_2_busy,2023-09-13 09:08:35,4,65
,T_6_busy,2023-09-13 09:08:35,3,65
,T_1_done,2023-09-13 09:08:39,1,65
,T_2_done,2023-09-13 09:08:39,4,65
,T_6_done,2023-09-13 09:08:39,3,65
