mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:28,5,43
,T_5_Done,2023-09-13 09:07:33,5,43
,T_2_Busy,2023-09-13 09:08:14,2,43
,T_2_Done,2023-09-13 09:08:19,2,43
,T_2_ocupied,2023-09-13 09:08:19,2,43
,T_2_waiting,2023-09-13 09:08:19,2,43
,T_6_ocupied,2023-09-13 09:08:32,5,43
,T_6_waiting,2023-09-13 09:08:32,5,43
,T_1_ocupied,2023-09-13 09:08:38,4,43
,T_1_waiting,2023-09-13 09:08:38,4,43
,T_1_busy,2023-09-13 09:08:38,4,43
,T_2_busy,2023-09-13 09:08:38,2,43
,T_6_busy,2023-09-13 09:08:38,5,43
,T_1_done,2023-09-13 09:08:43,4,43
,T_2_done,2023-09-13 09:08:43,2,43
,T_6_done,2023-09-13 09:08:43,5,43
