mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:35,5,54
,T_5_Done,2023-09-13 09:07:40,5,54
,T_2_Busy,2023-09-13 09:07:51,0,54
,T_2_Done,2023-09-13 09:07:55,0,54
,T_2_ocupied,2023-09-13 09:07:55,0,54
,T_2_waiting,2023-09-13 09:07:55,0,54
,T_1_ocupied,2023-09-13 09:08:08,2,54
,T_1_waiting,2023-09-13 09:08:08,2,54
,T_6_ocupied,2023-09-13 09:08:37,1,54
,T_6_waiting,2023-09-13 09:08:37,1,54
,T_1_busy,2023-09-13 09:08:37,2,54
,T_2_busy,2023-09-13 09:08:37,0,54
,T_6_busy,2023-09-13 09:08:37,1,54
,T_1_done,2023-09-13 09:08:42,2,54
,T_2_done,2023-09-13 09:08:42,0,54
,T_6_done,2023-09-13 09:08:42,1,54
