mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:50,4,60
,T_5_Done,2023-09-13 09:07:55,4,60
,T_2_Busy,2023-09-13 09:08:11,5,60
,T_2_Done,2023-09-13 09:08:16,5,60
,T_2_ocupied,2023-09-13 09:08:16,5,60
,T_2_waiting,2023-09-13 09:08:16,5,60
,T_6_ocupied,2023-09-13 09:08:24,1,60
,T_6_waiting,2023-09-13 09:08:24,1,60
,T_1_ocupied,2023-09-13 09:09:07,0,60
,T_1_waiting,2023-09-13 09:09:07,0,60
,T_1_busy,2023-09-13 09:09:07,0,60
,T_2_busy,2023-09-13 09:09:07,5,60
,T_6_busy,2023-09-13 09:09:07,1,60
,T_1_done,2023-09-13 09:09:12,0,60
,T_2_done,2023-09-13 09:09:12,5,60
,T_6_done,2023-09-13 09:09:12,1,60
