mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:12,4,40
,T_5_Done,2023-09-13 09:07:17,4,40
,T_2_Busy,2023-09-13 09:07:35,5,40
,T_2_Done,2023-09-13 09:07:40,5,40
,T_2_ocupied,2023-09-13 09:07:40,5,40
,T_2_waiting,2023-09-13 09:07:40,5,40
,T_6_ocupied,2023-09-13 09:07:50,2,40
,T_6_waiting,2023-09-13 09:07:50,2,40
,T_1_ocupied,2023-09-13 09:07:55,4,40
,T_1_waiting,2023-09-13 09:07:55,4,40
,T_1_busy,2023-09-13 09:07:55,4,40
,T_2_busy,2023-09-13 09:07:55,5,40
,T_6_busy,2023-09-13 09:07:55,2,40
,T_1_done,2023-09-13 09:08:00,4,40
,T_2_done,2023-09-13 09:08:00,5,40
,T_6_done,2023-09-13 09:08:00,2,40
