mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:53,2,68
,T_5_Done,2023-09-13 09:07:58,2,68
,T_2_Busy,2023-09-13 09:08:09,4,68
,T_2_Done,2023-09-13 09:08:14,4,68
,T_2_ocupied,2023-09-13 09:08:14,4,68
,T_2_waiting,2023-09-13 09:08:14,4,68
,T_6_ocupied,2023-09-13 09:08:20,3,68
,T_6_waiting,2023-09-13 09:08:20,3,68
,T_1_ocupied,2023-09-13 09:08:40,0,68
,T_1_waiting,2023-09-13 09:08:40,0,68
,T_1_busy,2023-09-13 09:08:40,0,68
,T_2_busy,2023-09-13 09:08:40,4,68
,T_6_busy,2023-09-13 09:08:40,3,68
,T_1_done,2023-09-13 09:08:45,0,68
,T_2_done,2023-09-13 09:08:45,4,68
,T_6_done,2023-09-13 09:08:45,3,68
