mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:06:44,0,13
,T_5_Done,2023-09-13 09:06:49,0,13
,T_2_Busy,2023-09-13 09:06:54,5,13
,T_2_Done,2023-09-13 09:06:59,5,13
,T_2_ocupied,2023-09-13 09:06:59,5,13
,T_2_waiting,2023-09-13 09:06:59,5,13
,T_1_ocupied,2023-09-13 09:07:03,3,13
,T_1_waiting,2023-09-13 09:07:03,3,13
,T_6_ocupied,2023-09-13 09:07:40,1,13
,T_6_waiting,2023-09-13 09:07:40,1,13
,T_1_busy,2023-09-13 09:07:40,3,13
,T_2_busy,2023-09-13 09:07:40,5,13
,T_6_busy,2023-09-13 09:07:40,1,13
,T_1_done,2023-09-13 09:07:45,3,13
,T_2_done,2023-09-13 09:07:45,5,13
,T_6_done,2023-09-13 09:07:45,1,13
