case_id;activity;time
;TB_enter;209
;TA_enter;230
;TB_task2;258
;TA_task1;279
;TA_task3;295
;TB_task3;295
;TC_enter;424
;TC_task1;473
;TD_enter;479
;TD_task2;528
;TC_task3;544
;TD_task3;544
;TE_enter;630
;TF_enter;658
;TE_task1;679
;TF_task2;707
;TE_task3;724
;TF_task3;724
;TG_enter;868
;TG_task1;917
;TH_enter;923
;TH_task2;972
;TG_task3;989
;TH_task3;989
;TG_task4;990
;TH_task4;990
