mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 07:28:28,4,18
,T_5_Done,2023-09-13 07:28:33,4,18
,T_4_Busy,2023-09-13 07:28:59,4,18
,T_4_Done,2023-09-13 07:29:04,4,18
,T_3_ocupied,2023-09-13 07:29:26,5,18
,T_3_waiting,2023-09-13 07:29:26,5,18
,T_2_ocupied,2023-09-13 07:30:26,2,18
,T_2_waiting,2023-09-13 07:30:26,2,18
,T_2_busy,2023-09-13 07:30:26,2,18
,T_3_busy,2023-09-13 07:30:26,5,18
,T_2_rebooting,2023-09-13 07:30:34,2,18
,T_3_rebooting,2023-09-13 07:30:34,5,18
,T_2_ocupied,2023-09-13 07:30:48,5,18
,T_2_waiting,2023-09-13 07:30:48,5,18
,T_3_ocupied,2023-09-13 07:31:40,2,18
,T_3_waiting,2023-09-13 07:31:40,2,18
,T_2_busy,2023-09-13 07:31:40,5,18
,T_3_busy,2023-09-13 07:31:40,2,18
,T_2_rebooting,2023-09-13 07:31:47,5,18
,T_3_rebooting,2023-09-13 07:31:47,2,18
,T_2_ocupied,2023-09-13 07:31:58,5,18
,T_2_waiting,2023-09-13 07:31:58,5,18
,T_3_ocupied,2023-09-13 07:32:07,0,18
,T_3_waiting,2023-09-13 07:32:07,0,18
,T_2_busy,2023-09-13 07:32:07,5,18
,T_3_busy,2023-09-13 07:32:07,0,18
,T_2_rebooting,2023-09-13 07:32:16,5,18
,T_3_rebooting,2023-09-13 07:32:16,0,18
,T_2_ocupied,2023-09-13 07:32:29,2,18
,T_2_waiting,2023-09-13 07:32:29,2,18
,T_3_ocupied,2023-09-13 07:32:34,1,18
,T_3_waiting,2023-09-13 07:32:34,1,18
,T_2_busy,2023-09-13 07:32:34,2,18
,T_3_busy,2023-09-13 07:32:34,1,18
,T_2_rebooting,2023-09-13 07:32:42,2,18
,T_3_rebooting,2023-09-13 07:32:42,1,18
,T_3_ocupied,2023-09-13 07:32:55,1,18
,T_3_waiting,2023-09-13 07:32:55,1,18
,T_2_ocupied,2023-09-13 07:33:05,4,18
,T_2_waiting,2023-09-13 07:33:05,4,18
,T_2_busy,2023-09-13 07:33:05,4,18
,T_3_busy,2023-09-13 07:33:05,1,18
,T_2_rebooting,2023-09-13 07:33:17,4,18
,T_3_rebooting,2023-09-13 07:33:17,1,18
,T_2_ocupied,2023-09-13 07:33:32,4,18
,T_2_waiting,2023-09-13 07:33:32,4,18
