mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 07:29:26,2,56
,T_5_rebooting,2023-09-13 07:29:34,2,56
,T_5_Busy,2023-09-13 07:29:49,1,56
,T_5_rebooting,2023-09-13 07:29:58,1,56
,T_5_Busy,2023-09-13 07:30:05,0,56
,T_5_rebooting,2023-09-13 07:30:13,0,56
,T_5_Busy,2023-09-13 07:30:44,0,56
,T_5_rebooting,2023-09-13 07:30:51,0,56
,T_5_Busy,2023-09-13 07:30:57,5,56
,T_5_rebooting,2023-09-13 07:31:09,5,56
,T_5_Busy,2023-09-13 07:31:23,1,56
,T_5_rebooting,2023-09-13 07:31:30,1,56
,T_5_Busy,2023-09-13 07:31:41,3,56
,T_5_Done,2023-09-13 07:31:46,3,56
,T_4_Busy,2023-09-13 07:32:02,1,56
,T_4_Done,2023-09-13 07:32:07,1,56
,T_2_ocupied,2023-09-13 07:32:13,2,56
,T_2_waiting,2023-09-13 07:32:13,2,56
,T_3_ocupied,2023-09-13 07:32:19,0,56
,T_3_waiting,2023-09-13 07:32:19,0,56
,T_2_busy,2023-09-13 07:32:19,2,56
,T_3_busy,2023-09-13 07:32:19,0,56
,T_2_done,2023-09-13 07:32:23,2,56
,T_3_done,2023-09-13 07:32:23,0,56
