mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 07:28:26,1,12
,T_5_Done,2023-09-13 07:28:31,1,12
,T_4_Busy,2023-09-13 07:28:33,2,12
,T_4_Done,2023-09-13 07:28:38,2,12
,T_2_ocupied,2023-09-13 07:28:46,1,12
,T_2_waiting,2023-09-13 07:28:46,1,12
,T_3_ocupied,2023-09-13 07:29:19,2,12
,T_3_waiting,2023-09-13 07:29:19,2,12
,T_2_busy,2023-09-13 07:29:19,1,12
,T_3_busy,2023-09-13 07:29:19,2,12
,T_2_rebooting,2023-09-13 07:29:27,1,12
,T_3_rebooting,2023-09-13 07:29:27,2,12
,T_2_ocupied,2023-09-13 07:29:41,2,12
,T_2_waiting,2023-09-13 07:29:41,2,12
,T_3_ocupied,2023-09-13 07:29:50,1,12
,T_3_waiting,2023-09-13 07:29:50,1,12
,T_2_busy,2023-09-13 07:29:50,2,12
,T_3_busy,2023-09-13 07:29:50,1,12
,T_2_rebooting,2023-09-13 07:29:58,2,12
,T_3_rebooting,2023-09-13 07:29:58,1,12
,T_2_ocupied,2023-09-13 07:30:11,0,12
,T_2_waiting,2023-09-13 07:30:11,0,12
,T_3_ocupied,2023-09-13 07:30:26,5,12
,T_3_waiting,2023-09-13 07:30:26,5,12
,T_2_busy,2023-09-13 07:30:26,0,12
,T_3_busy,2023-09-13 07:30:26,5,12
,T_2_rebooting,2023-09-13 07:30:33,0,12
,T_3_rebooting,2023-09-13 07:30:33,5,12
,T_2_ocupied,2023-09-13 07:30:42,3,12
,T_2_waiting,2023-09-13 07:30:42,3,12
,T_3_ocupied,2023-09-13 07:31:21,0,12
,T_3_waiting,2023-09-13 07:31:21,0,12
,T_2_busy,2023-09-13 07:31:21,3,12
,T_3_busy,2023-09-13 07:31:21,0,12
,T_2_rebooting,2023-09-13 07:31:29,3,12
,T_3_rebooting,2023-09-13 07:31:29,0,12
,T_3_ocupied,2023-09-13 07:31:41,0,12
,T_3_waiting,2023-09-13 07:31:41,0,12
,T_2_ocupied,2023-09-13 07:31:41,4,12
,T_2_waiting,2023-09-13 07:31:41,4,12
,T_2_busy,2023-09-13 07:31:41,4,12
,T_3_busy,2023-09-13 07:31:41,0,12
,T_2_rebooting,2023-09-13 07:31:50,4,12
,T_3_rebooting,2023-09-13 07:31:50,0,12
,T_3_ocupied,2023-09-13 07:32:10,2,12
,T_3_waiting,2023-09-13 07:32:10,2,12
,T_2_ocupied,2023-09-13 07:32:11,1,12
,T_2_waiting,2023-09-13 07:32:11,1,12
,T_2_busy,2023-09-13 07:32:11,1,12
,T_3_busy,2023-09-13 07:32:11,2,12
,T_2_rebooting,2023-09-13 07:32:20,1,12
,T_3_rebooting,2023-09-13 07:32:20,2,12
,T_3_ocupied,2023-09-13 07:32:32,2,12
,T_3_waiting,2023-09-13 07:32:32,2,12
,T_2_ocupied,2023-09-13 07:32:32,4,12
,T_2_waiting,2023-09-13 07:32:32,4,12
,T_2_busy,2023-09-13 07:32:32,4,12
,T_3_busy,2023-09-13 07:32:32,2,12
,T_2_rebooting,2023-09-13 07:32:41,4,12
,T_3_rebooting,2023-09-13 07:32:41,2,12
,T_3_ocupied,2023-09-13 07:32:47,0,12
,T_3_waiting,2023-09-13 07:32:47,0,12
,T_2_ocupied,2023-09-13 07:32:52,1,12
,T_2_waiting,2023-09-13 07:32:52,1,12
,T_2_busy,2023-09-13 07:32:52,1,12
,T_3_busy,2023-09-13 07:32:52,0,12
,T_2_rebooting,2023-09-13 07:33:00,1,12
,T_3_rebooting,2023-09-13 07:33:00,0,12
,T_2_ocupied,2023-09-13 07:33:10,3,12
,T_2_waiting,2023-09-13 07:33:10,3,12
,T_3_ocupied,2023-09-13 07:33:11,0,12
,T_3_waiting,2023-09-13 07:33:11,0,12
,T_2_busy,2023-09-13 07:33:11,3,12
,T_3_busy,2023-09-13 07:33:11,0,12
,T_2_rebooting,2023-09-13 07:33:19,3,12
,T_3_rebooting,2023-09-13 07:33:19,0,12
,T_3_ocupied,2023-09-13 07:33:30,5,12
,T_3_waiting,2023-09-13 07:33:30,5,12
,T_2_ocupied,2023-09-13 07:33:35,2,12
,T_2_waiting,2023-09-13 07:33:35,2,12
,T_2_busy,2023-09-13 07:33:35,2,12
,T_3_busy,2023-09-13 07:33:35,5,12
,T_2_rebooting,2023-09-13 07:33:42,2,12
,T_3_rebooting,2023-09-13 07:33:42,5,12
,T_2_ocupied,2023-09-13 07:33:51,2,12
,T_2_waiting,2023-09-13 07:33:51,2,12
,T_3_ocupied,2023-09-13 07:33:52,0,12
,T_3_waiting,2023-09-13 07:33:52,0,12
,T_2_busy,2023-09-13 07:33:52,2,12
,T_3_busy,2023-09-13 07:33:52,0,12
,T_2_rebooting,2023-09-13 07:34:01,2,12
,T_3_rebooting,2023-09-13 07:34:01,0,12
,T_3_ocupied,2023-09-13 07:34:13,0,12
,T_3_waiting,2023-09-13 07:34:13,0,12
,T_2_ocupied,2023-09-13 07:34:28,4,12
,T_2_waiting,2023-09-13 07:34:28,4,12
,T_2_busy,2023-09-13 07:34:28,4,12
,T_3_busy,2023-09-13 07:34:28,0,12
,T_2_rebooting,2023-09-13 07:34:36,4,12
,T_3_rebooting,2023-09-13 07:34:36,0,12
,T_2_ocupied,2023-09-13 07:34:42,3,12
,T_2_waiting,2023-09-13 07:34:42,3,12
,T_3_ocupied,2023-09-13 07:34:47,1,12
,T_3_waiting,2023-09-13 07:34:47,1,12
,T_2_busy,2023-09-13 07:34:47,3,12
,T_3_busy,2023-09-13 07:34:47,1,12
