case_id;activity;time
mision19;T1_enter;2023-01-19 00:05:06
mision19;T2_enter;2023-01-19 00:05:12
mision19;T1_task1;2023-01-19 00:05:55
mision19;T2_task2;2023-01-19 00:06:01
mision19;T1_task3;2023-01-19 00:06:18
mision19;T2_task3;2023-01-19 00:06:18
mision19;T3_enter;2023-01-19 00:08:41
mision19;T3_task1;2023-01-19 00:09:30
mision19;T4_enter;2023-01-19 00:09:41
mision19;T4_task2;2023-01-19 00:10:30
mision19;T3_task3;2023-01-19 00:10:47
mision19;T4_task3;2023-01-19 00:10:47
mision19;T6_enter;2023-01-19 00:13:28
mision19;T6_task2;2023-01-19 00:14:17
mision19;T5_enter;2023-01-19 00:14:23
mision19;T5_task1;2023-01-19 00:15:12
mision19;T5_task3;2023-01-19 00:15:28
mision19;T6_task3;2023-01-19 00:15:28
mision19;T7_enter;2023-01-19 00:17:56
mision19;T7_task1;2023-01-19 00:18:45
mision19;T8_enter;2023-01-19 00:21:41
mision19;T8_task2;2023-01-19 00:22:30
mision19;T7_task3;2023-01-19 00:22:46
mision19;T8_task3;2023-01-19 00:22:46
mision19;T7_task4;2023-01-19 00:22:48
mision19;T8_task4;2023-01-19 00:22:48
