case_id;activity;time
mision22;T2_enter;2023-01-22 00:02:35
mision22;T2_task2;2023-01-22 00:03:24
mision22;T1_enter;2023-01-22 00:04:58
mision22;T1_task1;2023-01-22 00:05:47
mision22;T1_task3;2023-01-22 00:06:04
mision22;T2_task3;2023-01-22 00:06:04
mision22;T3_enter;2023-01-22 00:09:27
mision22;T3_task1;2023-01-22 00:10:16
mision22;T4_enter;2023-01-22 00:10:52
mision22;T4_task2;2023-01-22 00:11:41
mision22;T3_task3;2023-01-22 00:11:58
mision22;T4_task3;2023-01-22 00:11:58
mision22;T6_enter;2023-01-22 00:14:31
mision22;T6_task2;2023-01-22 00:15:20
mision22;T5_enter;2023-01-22 00:17:01
mision22;T5_task1;2023-01-22 00:17:50
mision22;T5_task3;2023-01-22 00:18:06
mision22;T6_task3;2023-01-22 00:18:06
mision22;T8_enter;2023-01-22 00:20:25
mision22;T7_enter;2023-01-22 00:20:26
mision22;T8_task2;2023-01-22 00:21:14
mision22;T7_task1;2023-01-22 00:21:15
mision22;T7_task3;2023-01-22 00:21:32
mision22;T8_task3;2023-01-22 00:21:32
mision22;T7_task4;2023-01-22 00:21:33
mision22;T8_task4;2023-01-22 00:21:33
