case_id;activity;time
2;T1_enter;230
2;T1_task1;279
4;T2_enter;385
4;T2_task2;434
2;T3_enter;629
2;T3_task3;678
1;T4_enter;733
1;T4_task4;782
5;T5_enter;833
5;T5_task5;882
1;T6_enter;1706
1;T6_task6;1755
2;T7_enter;1925
2;T7_task7;1974
4;T8_enter;2296
4;T8_task8;2345
1;T1-T8_task9;2362
