case_id;activity;time
;TA_enter;240
;TA_task1;289
;TB_enter;347
;TB_task2;396
;TC_enter;602
;TC_task3;651
;TD_enter;703
;TD_task4;752
;TE_enter;887
;TE_task5;936
;TF_enter;1487
;TF_task6;1536
;TG_enter;1593
;TG_task7;1642
;TH_enter;1732
;TH_task8;1781
;T1-TH_task9;1798
