case_id;activity;time
;TA_enter;188
;TA_task1;237
;TB_enter;595
;TB_task2;644
;TC_enter;779
;TC_task3;828
;TD_enter;1341
;TD_task4;1390
;TE_enter;1639
;TE_task5;1688
;TF_enter;1877
;TF_task6;1926
;TG_enter;2059
;TG_task7;2108
;TH_enter;2172
;TH_task8;2221
;T1-TH_task9;2238
