case_id;activity;time
;TA_enter;313
;TA_task1;362
;TB_enter;579
;TB_task2;628
;TC_enter;844
;TC_task3;893
;TD_enter;1311
;TD_task4;1360
;TE_enter;1734
;TE_task5;1783
;TF_enter;1859
;TF_task6;1908
;TG_enter;2005
;TG_task7;2054
;TH_enter;2079
;TH_task8;2128
;T1-TH_task9;2145
