mision, action, DateTime, org:resource, randomSeed 
,T_19_ocupied,2023-09-19 22:09:23,8,1
,T_19_waiting,2023-09-19 22:09:23,8,1
,T_18_ocupied,2023-09-19 22:09:25,15,1
,T_18_waiting,2023-09-19 22:09:25,15,1
,T_6_ocupied,2023-09-19 22:09:26,14,1
,T_6_waiting,2023-09-19 22:09:26,14,1
,T_16_ocupied,2023-09-19 22:09:26,20,1
,T_16_waiting,2023-09-19 22:09:26,20,1
,T_27_ocupied,2023-09-19 22:09:40,10,1
,T_27_waiting,2023-09-19 22:09:40,10,1
,T_57_ocupied,2023-09-19 22:09:42,12,1
,T_57_waiting,2023-09-19 22:09:42,12,1
,T_2_ocupied,2023-09-19 22:09:43,4,1
,T_2_waiting,2023-09-19 22:09:43,4,1
,T_3_ocupied,2023-09-19 22:10:03,24,1
,T_3_waiting,2023-09-19 22:10:03,24,1
,T_44_ocupied,2023-09-19 22:10:11,11,1
,T_44_waiting,2023-09-19 22:10:11,11,1
,T_31_ocupied,2023-09-19 22:10:21,18,1
,T_31_waiting,2023-09-19 22:10:21,18,1
,T_41_ocupied,2023-09-19 22:10:23,22,1
,T_41_waiting,2023-09-19 22:10:23,22,1
,T_35_ocupied,2023-09-19 22:10:47,7,1
,T_35_waiting,2023-09-19 22:10:47,7,1
,T_46_ocupied,2023-09-19 22:11:09,19,1
,T_46_waiting,2023-09-19 22:11:09,19,1
,T_29_ocupied,2023-09-19 22:11:15,26,1
,T_29_waiting,2023-09-19 22:11:15,26,1
,T_11_ocupied,2023-09-19 22:12:14,1,1
,T_11_waiting,2023-09-19 22:12:14,1,1
,T_0_ocupied,2023-09-19 22:12:20,16,1
,T_0_waiting,2023-09-19 22:12:20,16,1
,T_50_ocupied,2023-09-19 22:12:22,23,1
,T_50_waiting,2023-09-19 22:12:22,23,1
,T_34_ocupied,2023-09-19 22:12:28,29,1
,T_34_waiting,2023-09-19 22:12:28,29,1
,T_9_ocupied,2023-09-19 22:13:00,9,1
,T_9_waiting,2023-09-19 22:13:00,9,1
,T_18_Busy,2023-09-19 22:13:00,15,1
,T_0_Busy,2023-09-19 22:13:00,16,1
,T_44_Busy,2023-09-19 22:13:00,11,1
,T_50_Busy,2023-09-19 22:13:00,23,1
,T_31_Busy,2023-09-19 22:13:00,18,1
,T_9_Busy,2023-09-19 22:13:00,9,1
,T_34_Busy,2023-09-19 22:13:00,29,1
,T_57_Busy,2023-09-19 22:13:00,12,1
,T_27_Busy,2023-09-19 22:13:00,10,1
,T_16_Busy,2023-09-19 22:13:00,20,1
,T_41_Busy,2023-09-19 22:13:00,22,1
,T_6_Busy,2023-09-19 22:13:00,14,1
,T_11_Busy,2023-09-19 22:13:00,1,1
,T_2_Busy,2023-09-19 22:13:00,4,1
,T_3_Busy,2023-09-19 22:13:00,24,1
,T_29_Busy,2023-09-19 22:13:00,26,1
,T_46_Busy,2023-09-19 22:13:00,19,1
,T_35_Busy,2023-09-19 22:13:00,7,1
,T_19_Busy,2023-09-19 22:13:00,8,1
,T_18_Done,2023-09-19 22:13:05,15,1
,T_0_Done,2023-09-19 22:13:05,16,1
,T_44_Done,2023-09-19 22:13:05,11,1
,T_50_Done,2023-09-19 22:13:05,23,1
,T_31_Done,2023-09-19 22:13:05,18,1
,T_9_Done,2023-09-19 22:13:05,9,1
,T_34_Done,2023-09-19 22:13:05,29,1
,T_57_Done,2023-09-19 22:13:05,12,1
,T_27_Done,2023-09-19 22:13:05,10,1
,T_16_Done,2023-09-19 22:13:05,20,1
,T_41_Done,2023-09-19 22:13:05,22,1
,T_6_Done,2023-09-19 22:13:05,14,1
,T_11_Done,2023-09-19 22:13:05,1,1
,T_2_Done,2023-09-19 22:13:05,4,1
,T_3_Done,2023-09-19 22:13:05,24,1
,T_29_Done,2023-09-19 22:13:05,26,1
,T_46_Done,2023-09-19 22:13:05,19,1
,T_35_Done,2023-09-19 22:13:05,7,1
,T_19_Done,2023-09-19 22:13:05,8,1
,T_9_Busy,2023-09-19 22:13:06,9,1
,T_9_Done,2023-09-19 22:13:10,9,1
