mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 01:25:02,2,14
,T_0_Done,2023-09-14 01:25:07,2,14
,T_2_Busy,2023-09-14 01:25:20,4,14
,T_2_Done,2023-09-14 01:25:25,4,14
,T_4_Busy,2023-09-14 01:25:39,5,14
,T_4_Done,2023-09-14 01:25:44,5,14
,T_1_ocupied,2023-09-14 01:25:49,3,14
,T_1_waiting,2023-09-14 01:25:49,3,14
,T_6_ocupied,2023-09-14 01:26:07,5,14
,T_6_waiting,2023-09-14 01:26:07,5,14
,T_2_ocupied,2023-09-14 01:26:35,1,14
,T_2_waiting,2023-09-14 01:26:35,1,14
,T_1_Busy,2023-09-14 01:26:35,3,14
,T_2_Busy,2023-09-14 01:26:35,1,14
,T_6_Busy,2023-09-14 01:26:35,5,14
,T_1_done,2023-09-14 01:26:40,3,14
,T_2_done,2023-09-14 01:26:40,1,14
,T_6_done,2023-09-14 01:26:40,5,14
