mision, action, DateTime, org:resource, randomSeed 
,T_6_ocupied,2023-09-19 22:11:56,15,7
,T_6_waiting,2023-09-19 22:11:56,15,7
,T_19_ocupied,2023-09-19 22:11:58,24,7
,T_19_waiting,2023-09-19 22:11:58,24,7
,T_3_ocupied,2023-09-19 22:12:04,8,7
,T_3_waiting,2023-09-19 22:12:04,8,7
,T_16_ocupied,2023-09-19 22:12:05,21,7
,T_16_waiting,2023-09-19 22:12:05,21,7
,T_18_ocupied,2023-09-19 22:12:06,27,7
,T_18_waiting,2023-09-19 22:12:06,27,7
,T_2_ocupied,2023-09-19 22:12:09,1,7
,T_2_waiting,2023-09-19 22:12:09,1,7
,T_57_ocupied,2023-09-19 22:12:13,26,7
,T_57_waiting,2023-09-19 22:12:13,26,7
,T_29_ocupied,2023-09-19 22:12:14,11,7
,T_29_waiting,2023-09-19 22:12:14,11,7
,T_27_ocupied,2023-09-19 22:12:14,18,7
,T_27_waiting,2023-09-19 22:12:14,18,7
,T_34_ocupied,2023-09-19 22:12:34,25,7
,T_34_waiting,2023-09-19 22:12:34,25,7
,T_44_ocupied,2023-09-19 22:12:38,10,7
,T_44_waiting,2023-09-19 22:12:38,10,7
,T_41_ocupied,2023-09-19 22:12:38,14,7
,T_41_waiting,2023-09-19 22:12:38,14,7
,T_9_ocupied,2023-09-19 22:12:47,20,7
,T_9_waiting,2023-09-19 22:12:47,20,7
,T_50_ocupied,2023-09-19 22:13:07,16,7
,T_50_waiting,2023-09-19 22:13:07,16,7
,T_31_ocupied,2023-09-19 22:13:16,3,7
,T_31_waiting,2023-09-19 22:13:16,3,7
,T_11_ocupied,2023-09-19 22:13:54,4,7
,T_11_waiting,2023-09-19 22:13:54,4,7
,T_0_ocupied,2023-09-19 22:14:07,19,7
,T_0_waiting,2023-09-19 22:14:07,19,7
,T_46_ocupied,2023-09-19 22:14:49,0,7
,T_46_waiting,2023-09-19 22:14:49,0,7
,T_35_ocupied,2023-09-19 22:15:33,7,7
,T_35_waiting,2023-09-19 22:15:33,7,7
,T_18_Busy,2023-09-19 22:15:33,27,7
,T_0_Busy,2023-09-19 22:15:33,19,7
,T_44_Busy,2023-09-19 22:15:33,10,7
,T_50_Busy,2023-09-19 22:15:33,16,7
,T_31_Busy,2023-09-19 22:15:33,3,7
,T_9_Busy,2023-09-19 22:15:33,20,7
,T_34_Busy,2023-09-19 22:15:33,25,7
,T_57_Busy,2023-09-19 22:15:33,26,7
,T_27_Busy,2023-09-19 22:15:33,18,7
,T_16_Busy,2023-09-19 22:15:33,21,7
,T_41_Busy,2023-09-19 22:15:33,14,7
,T_6_Busy,2023-09-19 22:15:33,15,7
,T_11_Busy,2023-09-19 22:15:33,4,7
,T_2_Busy,2023-09-19 22:15:33,1,7
,T_3_Busy,2023-09-19 22:15:33,8,7
,T_29_Busy,2023-09-19 22:15:33,11,7
,T_46_Busy,2023-09-19 22:15:33,0,7
,T_35_Busy,2023-09-19 22:15:33,7,7
,T_19_Busy,2023-09-19 22:15:33,24,7
,T_18_Done,2023-09-19 22:15:38,27,7
,T_0_Done,2023-09-19 22:15:38,19,7
,T_44_Done,2023-09-19 22:15:38,10,7
,T_50_Done,2023-09-19 22:15:38,16,7
,T_31_Done,2023-09-19 22:15:38,3,7
,T_9_Done,2023-09-19 22:15:38,20,7
,T_34_Done,2023-09-19 22:15:38,25,7
,T_57_Done,2023-09-19 22:15:38,26,7
,T_27_Done,2023-09-19 22:15:38,18,7
,T_16_Done,2023-09-19 22:15:38,21,7
,T_41_Done,2023-09-19 22:15:38,14,7
,T_6_Done,2023-09-19 22:15:38,15,7
,T_11_Done,2023-09-19 22:15:38,4,7
,T_2_Done,2023-09-19 22:15:38,1,7
,T_3_Done,2023-09-19 22:15:38,8,7
,T_29_Done,2023-09-19 22:15:38,11,7
,T_46_Done,2023-09-19 22:15:38,0,7
,T_35_Done,2023-09-19 22:15:38,7,7
,T_19_Done,2023-09-19 22:15:38,24,7
,T_9_Busy,2023-09-19 22:15:39,20,7
,T_9_Done,2023-09-19 22:15:43,20,7
,T_15_Busy,2023-09-19 22:15:57,10,7
,T_15_rebooting,2023-09-19 22:16:04,10,7
,T_15_Busy,2023-09-19 22:16:31,12,7
,T_15_rebooting,2023-09-19 22:16:42,12,7
,T_15_Busy,2023-09-19 22:16:48,27,7
,T_15_rebooting,2023-09-19 22:16:55,27,7
,T_15_Busy,2023-09-19 22:17:28,11,7
,T_15_Done,2023-09-19 22:17:32,11,7
,T_31_Busy,2023-09-19 22:17:43,15,7
,T_31_Done,2023-09-19 22:17:47,15,7
,T_5_Busy,2023-09-19 22:18:11,5,7
,T_5_Done,2023-09-19 22:18:15,5,7
,T_45_Busy,2023-09-19 22:19:01,29,7
,T_45_Done,2023-09-19 22:19:05,29,7
,T_29_Busy,2023-09-19 22:19:21,3,7
,T_29_Done,2023-09-19 22:19:25,3,7
,T_32_Busy,2023-09-19 22:20:37,3,7
,T_32_Done,2023-09-19 22:20:41,3,7
,T_30_Busy,2023-09-19 22:21:23,23,7
,T_30_Done,2023-09-19 22:21:26,23,7
,T_33_Busy,2023-09-19 22:21:48,13,7
,T_33_Done,2023-09-19 22:21:52,13,7
,T_26_Busy,2023-09-19 22:22:16,12,7
,T_26_Done,2023-09-19 22:22:20,12,7
,T_42_Busy,2023-09-19 22:23:16,4,7
,T_42_Done,2023-09-19 22:23:20,4,7
,T_17_Busy,2023-09-19 22:23:32,22,7
,T_17_rebooting,2023-09-19 22:23:43,22,7
,T_17_Busy,2023-09-19 22:24:32,13,7
,T_17_rebooting,2023-09-19 22:24:39,13,7
,T_17_Busy,2023-09-19 22:25:09,0,7
,T_17_Done,2023-09-19 22:25:13,0,7
,T_4_ocupied,2023-09-19 22:25:42,11,7
,T_4_waiting,2023-09-19 22:25:42,11,7
,T_5_ocupied,2023-09-19 22:26:20,18,7
,T_5_waiting,2023-09-19 22:26:20,18,7
,T_24_ocupied,2023-09-19 22:26:22,2,7
,T_24_waiting,2023-09-19 22:26:22,2,7
,T_24_Busy,2023-09-19 22:26:22,2,7
,T_4_Busy,2023-09-19 22:26:22,11,7
,T_5_Busy,2023-09-19 22:26:22,18,7
,T_24_Done,2023-09-19 22:26:27,2,7
,T_4_Done,2023-09-19 22:26:27,11,7
,T_5_Done,2023-09-19 22:26:27,18,7
,simulation_successful,2023-09-19 22:26:27,user,7
