mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:41,5,55
,T_5_Done,2023-09-13 09:07:45,5,55
,T_2_Busy,2023-09-13 09:08:12,3,55
,T_2_Done,2023-09-13 09:08:17,3,55
,T_2_ocupied,2023-09-13 09:08:17,3,55
,T_2_waiting,2023-09-13 09:08:17,3,55
,T_6_ocupied,2023-09-13 09:08:25,5,55
,T_6_waiting,2023-09-13 09:08:25,5,55
,T_1_ocupied,2023-09-13 09:08:29,2,55
,T_1_waiting,2023-09-13 09:08:29,2,55
,T_1_busy,2023-09-13 09:08:29,2,55
,T_2_busy,2023-09-13 09:08:29,3,55
,T_6_busy,2023-09-13 09:08:29,5,55
,T_1_done,2023-09-13 09:08:34,2,55
,T_2_done,2023-09-13 09:08:34,3,55
,T_6_done,2023-09-13 09:08:34,5,55
