mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:26,3,90
,T_5_Done,2023-09-13 09:08:31,3,90
,T_2_Busy,2023-09-13 09:08:53,0,90
,T_2_Done,2023-09-13 09:08:58,0,90
,T_2_ocupied,2023-09-13 09:08:58,0,90
,T_2_waiting,2023-09-13 09:08:58,0,90
,T_1_ocupied,2023-09-13 09:09:13,1,90
,T_1_waiting,2023-09-13 09:09:13,1,90
,T_6_ocupied,2023-09-13 09:09:56,2,90
,T_6_waiting,2023-09-13 09:09:56,2,90
,T_1_busy,2023-09-13 09:09:56,1,90
,T_2_busy,2023-09-13 09:09:56,0,90
,T_6_busy,2023-09-13 09:09:56,2,90
,T_1_done,2023-09-13 09:10:01,1,90
,T_2_done,2023-09-13 09:10:01,0,90
,T_6_done,2023-09-13 09:10:01,2,90
