mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:50,3,64
,T_5_Done,2023-09-13 09:07:55,3,64
,T_2_Busy,2023-09-13 09:08:18,1,64
,T_2_Done,2023-09-13 09:08:23,1,64
,T_2_ocupied,2023-09-13 09:08:23,1,64
,T_2_waiting,2023-09-13 09:08:23,1,64
,T_1_ocupied,2023-09-13 09:08:30,5,64
,T_1_waiting,2023-09-13 09:08:30,5,64
,T_6_ocupied,2023-09-13 09:08:31,2,64
,T_6_waiting,2023-09-13 09:08:31,2,64
,T_1_busy,2023-09-13 09:08:31,5,64
,T_2_busy,2023-09-13 09:08:31,1,64
,T_6_busy,2023-09-13 09:08:31,2,64
,T_1_done,2023-09-13 09:08:35,5,64
,T_2_done,2023-09-13 09:08:35,1,64
,T_6_done,2023-09-13 09:08:35,2,64
