mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:41,2,56
,T_5_Done,2023-09-13 09:07:46,2,56
,T_2_Busy,2023-09-13 09:07:58,5,56
,T_2_Done,2023-09-13 09:08:03,5,56
,T_2_ocupied,2023-09-13 09:08:03,5,56
,T_2_waiting,2023-09-13 09:08:03,5,56
,T_6_ocupied,2023-09-13 09:08:15,0,56
,T_6_waiting,2023-09-13 09:08:15,0,56
,T_1_ocupied,2023-09-13 09:09:01,3,56
,T_1_waiting,2023-09-13 09:09:01,3,56
,T_1_busy,2023-09-13 09:09:01,3,56
,T_2_busy,2023-09-13 09:09:01,5,56
,T_6_busy,2023-09-13 09:09:01,0,56
,T_1_done,2023-09-13 09:09:06,3,56
,T_2_done,2023-09-13 09:09:06,5,56
,T_6_done,2023-09-13 09:09:06,0,56
