mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:43,1,49
,T_5_Done,2023-09-13 09:07:48,1,49
,T_2_Busy,2023-09-13 09:08:05,4,49
,T_2_Done,2023-09-13 09:08:10,4,49
,T_2_ocupied,2023-09-13 09:08:10,4,49
,T_2_waiting,2023-09-13 09:08:10,4,49
,T_1_ocupied,2023-09-13 09:08:23,3,49
,T_1_waiting,2023-09-13 09:08:23,3,49
,T_6_ocupied,2023-09-13 09:08:23,2,49
,T_6_waiting,2023-09-13 09:08:23,2,49
,T_1_busy,2023-09-13 09:08:23,3,49
,T_2_busy,2023-09-13 09:08:23,4,49
,T_6_busy,2023-09-13 09:08:23,2,49
,T_1_done,2023-09-13 09:08:27,3,49
,T_2_done,2023-09-13 09:08:27,4,49
,T_6_done,2023-09-13 09:08:27,2,49
