mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:06:52,4,16
,T_5_Done,2023-09-13 09:06:57,4,16
,T_2_Busy,2023-09-13 09:07:28,5,16
,T_2_Done,2023-09-13 09:07:33,5,16
,T_2_ocupied,2023-09-13 09:07:33,5,16
,T_2_waiting,2023-09-13 09:07:33,5,16
,T_6_ocupied,2023-09-13 09:07:40,1,16
,T_6_waiting,2023-09-13 09:07:40,1,16
,T_1_ocupied,2023-09-13 09:07:57,0,16
,T_1_waiting,2023-09-13 09:07:57,0,16
,T_1_busy,2023-09-13 09:07:57,0,16
,T_2_busy,2023-09-13 09:07:57,5,16
,T_6_busy,2023-09-13 09:07:57,1,16
,T_1_done,2023-09-13 09:08:02,0,16
,T_2_done,2023-09-13 09:08:02,5,16
,T_6_done,2023-09-13 09:08:02,1,16
