mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:08:27,0,81
,T_5_Done,2023-09-13 09:08:32,0,81
,T_2_Busy,2023-09-13 09:08:38,4,81
,T_2_Done,2023-09-13 09:08:43,4,81
,T_2_ocupied,2023-09-13 09:08:43,4,81
,T_2_waiting,2023-09-13 09:08:43,4,81
,T_6_ocupied,2023-09-13 09:08:52,5,81
,T_6_waiting,2023-09-13 09:08:52,5,81
,T_1_ocupied,2023-09-13 09:10:04,3,81
,T_1_waiting,2023-09-13 09:10:04,3,81
,T_1_busy,2023-09-13 09:10:04,3,81
,T_2_busy,2023-09-13 09:10:04,4,81
,T_6_busy,2023-09-13 09:10:04,5,81
,T_1_done,2023-09-13 09:10:09,3,81
,T_2_done,2023-09-13 09:10:09,4,81
,T_6_done,2023-09-13 09:10:09,5,81
