mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:04,4,29
,T_5_Done,2023-09-13 09:07:09,4,29
,T_2_Busy,2023-09-13 09:07:28,0,29
,T_2_Done,2023-09-13 09:07:33,0,29
,T_2_ocupied,2023-09-13 09:07:33,0,29
,T_2_waiting,2023-09-13 09:07:33,0,29
,T_6_ocupied,2023-09-13 09:07:39,3,29
,T_6_waiting,2023-09-13 09:07:39,3,29
,T_1_ocupied,2023-09-13 09:08:41,2,29
,T_1_waiting,2023-09-13 09:08:41,2,29
,T_1_busy,2023-09-13 09:08:41,2,29
,T_2_busy,2023-09-13 09:08:41,0,29
,T_6_busy,2023-09-13 09:08:41,3,29
,T_1_done,2023-09-13 09:08:46,2,29
,T_2_done,2023-09-13 09:08:46,0,29
,T_6_done,2023-09-13 09:08:46,3,29
