mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 09:07:29,5,53
,T_5_Done,2023-09-13 09:07:34,5,53
,T_2_Busy,2023-09-13 09:08:08,3,53
,T_2_Done,2023-09-13 09:08:13,3,53
,T_2_ocupied,2023-09-13 09:08:13,3,53
,T_2_waiting,2023-09-13 09:08:13,3,53
,T_1_ocupied,2023-09-13 09:08:17,1,53
,T_1_waiting,2023-09-13 09:08:17,1,53
,T_6_ocupied,2023-09-13 09:08:23,2,53
,T_6_waiting,2023-09-13 09:08:23,2,53
,T_1_busy,2023-09-13 09:08:23,1,53
,T_2_busy,2023-09-13 09:08:23,3,53
,T_6_busy,2023-09-13 09:08:23,2,53
,T_1_done,2023-09-13 09:08:28,1,53
,T_2_done,2023-09-13 09:08:28,3,53
,T_6_done,2023-09-13 09:08:28,2,53
