mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 01:23:57,1,18
,T_0_Done,2023-09-14 01:24:02,1,18
,T_2_Busy,2023-09-14 01:24:24,3,18
,T_2_Done,2023-09-14 01:24:29,3,18
,T_4_Busy,2023-09-14 01:25:23,1,18
,T_4_Done,2023-09-14 01:25:28,1,18
,T_1_ocupied,2023-09-14 01:25:34,0,18
,T_1_waiting,2023-09-14 01:25:34,0,18
,T_6_ocupied,2023-09-14 01:25:40,3,18
,T_6_waiting,2023-09-14 01:25:40,3,18
,T_2_ocupied,2023-09-14 01:25:43,4,18
,T_2_waiting,2023-09-14 01:25:43,4,18
,T_1_Busy,2023-09-14 01:25:43,0,18
,T_2_Busy,2023-09-14 01:25:43,4,18
,T_6_Busy,2023-09-14 01:25:43,3,18
,T_1_done,2023-09-14 01:25:48,0,18
,T_2_done,2023-09-14 01:25:48,4,18
,T_6_done,2023-09-14 01:25:48,3,18
