mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 01:23:49,2,14
,T_0_Done,2023-09-14 01:23:54,2,14
,T_2_Busy,2023-09-14 01:24:07,4,14
,T_2_Done,2023-09-14 01:24:12,4,14
,T_4_Busy,2023-09-14 01:24:25,5,14
,T_4_Done,2023-09-14 01:24:30,5,14
,T_1_ocupied,2023-09-14 01:24:36,3,14
,T_1_waiting,2023-09-14 01:24:36,3,14
,T_2_ocupied,2023-09-14 01:24:51,5,14
,T_2_waiting,2023-09-14 01:24:51,5,14
,T_6_ocupied,2023-09-14 01:25:21,0,14
,T_6_waiting,2023-09-14 01:25:21,0,14
,T_1_Busy,2023-09-14 01:25:21,3,14
,T_2_Busy,2023-09-14 01:25:21,5,14
,T_6_Busy,2023-09-14 01:25:21,0,14
,T_1_done,2023-09-14 01:25:26,3,14
,T_2_done,2023-09-14 01:25:26,5,14
,T_6_done,2023-09-14 01:25:26,0,14
