mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-15 20:18:28,12,6
,T_21_Done,2023-09-15 20:18:33,12,6
,T_22_Busy,2023-09-15 20:18:42,11,6
,T_22_Done,2023-09-15 20:18:47,11,6
,T_23_Busy,2023-09-15 20:19:10,12,6
,T_23_Done,2023-09-15 20:19:15,12,6
,T_26_ocupied,2023-09-15 20:20:10,2,6
,T_26_waiting,2023-09-15 20:20:10,2,6
,T_21_ocupied,2023-09-15 20:20:11,11,6
,T_21_waiting,2023-09-15 20:20:11,11,6
,T_25_ocupied,2023-09-15 20:20:33,19,6
,T_25_waiting,2023-09-15 20:20:33,19,6
,time_out,2023-09-15 20:27:00,user,6
,time_out,2023-09-15 20:27:00,user,6
,time_out,2023-09-15 20:27:01,user,6
,time_out,2023-09-15 20:27:01,user,6
