case_id;activity;time
0;T7_enter;34
0;T7_task7;83
4;T2_enter;87
1;T8_enter;117
3;T6_enter;131
4;T2_task2;136
6;T3_enter;140
1;T8_task8;166
3;T6_task6;180
6;T3_task3;189
7;T5_enter;195
7;T5_task5;244
2;T1_enter;576
2;T1_task1;625
5;T4_enter;653
5;T4_task4;702
0;T1-T8_task9;715
