case_id;activity;time
2;T8_enter;42
3;T3_enter;78
2;T8_task8;91
1;T2_enter;96
3;T3_task3;127
1;T2_task2;145
6;T7_enter;259
7;T6_enter;266
5;T4_enter;288
6;T7_task7;308
7;T6_task6;315
5;T4_task4;337
0;T1_enter;415
0;T1_task1;464
4;T5_enter;1270
4;T5_task5;1319
7;T1-T8_task9;1331
