case_id;activity;time
mision6;T2_enter;2023-01-06 00:03:18
mision6;T2_task2;2023-01-06 00:04:07
mision6;T1_enter;2023-01-06 00:05:01
mision6;T1_task1;2023-01-06 00:05:50
mision6;T1_task3;2023-01-06 00:06:06
mision6;T2_task3;2023-01-06 00:06:06
mision6;T3_enter;2023-01-06 00:07:31
mision6;T3_task1;2023-01-06 00:08:20
mision6;T4_enter;2023-01-06 00:19:38
mision6;T4_task2;2023-01-06 00:20:27
mision6;T3_task3;2023-01-06 00:20:43
mision6;T4_task3;2023-01-06 00:20:43
mision6;T6_enter;2023-01-06 00:22:26
mision6;T6_task2;2023-01-06 00:23:15
mision6;T5_enter;2023-01-06 00:24:17
mision6;T5_task1;2023-01-06 00:25:06
mision6;T5_task3;2023-01-06 00:25:22
mision6;T6_task3;2023-01-06 00:25:22
mision6;T7_enter;2023-01-06 00:28:10
mision6;T7_task1;2023-01-06 00:28:59
mision6;T8_enter;2023-01-06 00:29:03
mision6;T8_task2;2023-01-06 00:29:52
mision6;T7_task3;2023-01-06 00:30:08
mision6;T8_task3;2023-01-06 00:30:08
mision6;T7_task4;2023-01-06 00:30:10
mision6;T8_task4;2023-01-06 00:30:10
