case_id;activity;time
mision26;T2_enter;2023-01-26 00:02:49
mision26;T2_task2;2023-01-26 00:03:38
mision26;T1_enter;2023-01-26 00:04:43
mision26;T1_task1;2023-01-26 00:05:32
mision26;T1_task3;2023-01-26 00:05:49
mision26;T2_task3;2023-01-26 00:05:49
mision26;T3_enter;2023-01-26 00:07:53
mision26;T3_task1;2023-01-26 00:08:42
mision26;T4_enter;2023-01-26 00:15:06
mision26;T4_task2;2023-01-26 00:15:55
mision26;T3_task3;2023-01-26 00:16:12
mision26;T4_task3;2023-01-26 00:16:12
mision26;T6_enter;2023-01-26 00:18:21
mision26;T6_task2;2023-01-26 00:19:10
mision26;T5_enter;2023-01-26 00:26:10
mision26;T5_task1;2023-01-26 00:26:59
mision26;T5_task3;2023-01-26 00:27:15
mision26;T6_task3;2023-01-26 00:27:15
mision26;T7_enter;2023-01-26 00:29:17
mision26;T8_enter;2023-01-26 00:29:30
mision26;T7_task1;2023-01-26 00:30:06
mision26;T8_task2;2023-01-26 00:30:19
mision26;T7_task3;2023-01-26 00:30:36
mision26;T8_task3;2023-01-26 00:30:36
mision26;T7_task4;2023-01-26 00:30:37
mision26;T8_task4;2023-01-26 00:30:37
