case_id;activity;time
mision4;T1_enter;2023-01-04 00:03:50
mision4;T1_task1;2023-01-04 00:04:39
mision4;T2_enter;2023-01-04 00:06:25
mision4;T2_task2;2023-01-04 00:07:14
mision4;T3_enter;2023-01-04 00:10:29
mision4;T3_task3;2023-01-04 00:11:18
mision4;T4_enter;2023-01-04 00:12:13
mision4;T4_task4;2023-01-04 00:13:02
mision4;T5_enter;2023-01-04 00:13:53
mision4;T5_task5;2023-01-04 00:14:42
mision4;T6_enter;2023-01-04 00:28:26
mision4;T6_task6;2023-01-04 00:29:15
mision4;T7_enter;2023-01-04 00:32:05
mision4;T7_task7;2023-01-04 00:32:54
mision4;T8_enter;2023-01-04 00:38:16
mision4;T8_task8;2023-01-04 00:39:05
mision4;T1-T8_task9;2023-01-04 00:39:22
