case_id;activity;time
mision60;TA_enter;2023-03-03 00:03:34
mision60;TA_task1;2023-03-03 00:04:23
mision60;TB_enter;2023-03-03 00:04:53
mision60;TB_task2;2023-03-03 00:05:42
mision60;TC_enter;2023-03-03 00:06:36
mision60;TC_task3;2023-03-03 00:07:25
mision60;TD_enter;2023-03-03 00:10:52
mision60;TD_task4;2023-03-03 00:11:41
mision60;TE_enter;2023-03-03 00:15:32
mision60;TE_task5;2023-03-03 00:16:21
mision60;TF_enter;2023-03-03 00:18:16
mision60;TF_task6;2023-03-03 00:19:05
mision60;TG_enter;2023-03-03 00:20:44
mision60;TG_task7;2023-03-03 00:21:33
mision60;TH_enter;2023-03-03 00:26:21
mision60;TH_task8;2023-03-03 00:27:10
mision60;T1-TH_task9;2023-03-03 00:27:26
