case_id;activity;time
mision41;TA_enter;2023-02-11 00:03:08
mision41;TA_task1;2023-02-11 00:03:57
mision41;TB_enter;2023-02-11 00:09:55
mision41;TB_task2;2023-02-11 00:10:44
mision41;TC_enter;2023-02-11 00:12:59
mision41;TC_task3;2023-02-11 00:13:48
mision41;TD_enter;2023-02-11 00:22:21
mision41;TD_task4;2023-02-11 00:23:10
mision41;TE_enter;2023-02-11 00:27:19
mision41;TE_task5;2023-02-11 00:28:08
mision41;TF_enter;2023-02-11 00:31:17
mision41;TF_task6;2023-02-11 00:32:06
mision41;TG_enter;2023-02-11 00:34:19
mision41;TG_task7;2023-02-11 00:35:08
mision41;TH_enter;2023-02-11 00:36:12
mision41;TH_task8;2023-02-11 00:37:01
mision41;T1-TH_task9;2023-02-11 00:37:18
