case_id;activity;time
mision48;TA_enter;2023-02-18 00:04:55
mision48;TA_task1;2023-02-18 00:05:44
mision48;TB_enter;2023-02-18 00:06:35
mision48;TB_task2;2023-02-18 00:07:24
mision48;TC_enter;2023-02-18 00:08:54
mision48;TC_task3;2023-02-18 00:09:43
mision48;TD_enter;2023-02-18 00:12:46
mision48;TD_task4;2023-02-18 00:13:35
mision48;TE_enter;2023-02-18 00:19:01
mision48;TE_task5;2023-02-18 00:19:50
mision48;TF_enter;2023-02-18 00:21:40
mision48;TF_task6;2023-02-18 00:22:29
mision48;TG_enter;2023-02-18 00:29:37
mision48;TG_task7;2023-02-18 00:30:26
mision48;TH_enter;2023-02-18 00:32:15
mision48;TH_task8;2023-02-18 00:33:04
mision48;T1-TH_task9;2023-02-18 00:33:20
