case_id;activity;time
mision109;TA_enter;2023-04-21 00:03:11
mision109;TA_task1;2023-04-21 00:04:00
mision109;TB_enter;2023-04-21 00:07:01
mision109;TB_task2;2023-04-21 00:07:50
mision109;TC_enter;2023-04-21 00:09:04
mision109;TC_task3;2023-04-21 00:09:53
mision109;TD_enter;2023-04-21 00:11:10
mision109;TD_task4;2023-04-21 00:11:59
mision109;TE_enter;2023-04-21 00:13:43
mision109;TE_task5;2023-04-21 00:14:32
mision109;TF_enter;2023-04-21 00:16:33
mision109;TF_task6;2023-04-21 00:17:22
mision109;TG_enter;2023-04-21 00:20:14
mision109;TG_task7;2023-04-21 00:21:03
mision109;TH_enter;2023-04-21 00:21:26
mision109;TH_task8;2023-04-21 00:22:15
mision109;T1-TH_task9;2023-04-21 00:22:32
