case_id;activity;time
mision46;TA_enter;2023-02-16 00:05:53
mision46;TA_task1;2023-02-16 00:06:42
mision46;TB_enter;2023-02-16 00:12:50
mision46;TB_task2;2023-02-16 00:13:39
mision46;TC_enter;2023-02-16 00:16:19
mision46;TC_task3;2023-02-16 00:17:08
mision46;TD_enter;2023-02-16 00:23:48
mision46;TD_task4;2023-02-16 00:24:37
mision46;TE_enter;2023-02-16 00:32:35
mision46;TE_task5;2023-02-16 00:33:24
mision46;TF_enter;2023-02-16 00:34:41
mision46;TF_task6;2023-02-16 00:35:30
mision46;TG_enter;2023-02-16 00:40:08
mision46;TG_task7;2023-02-16 00:40:57
mision46;TH_enter;2023-02-16 00:43:04
mision46;TH_task8;2023-02-16 00:43:53
mision46;T1-TH_task9;2023-02-16 00:44:09
