case_id;activity;time
mision2;T1_enter;2023-01-02 00:04:00
mision2;T1_task1;2023-01-02 00:04:49
mision2;T2_enter;2023-01-02 00:05:47
mision2;T2_task2;2023-01-02 00:06:36
mision2;T3_enter;2023-01-02 00:10:02
mision2;T3_task3;2023-01-02 00:10:51
mision2;T4_enter;2023-01-02 00:11:43
mision2;T4_task4;2023-01-02 00:12:32
mision2;T5_enter;2023-01-02 00:14:47
mision2;T5_task5;2023-01-02 00:15:36
mision2;T6_enter;2023-01-02 00:24:47
mision2;T6_task6;2023-01-02 00:25:36
mision2;T7_enter;2023-01-02 00:26:33
mision2;T7_task7;2023-01-02 00:27:22
mision2;T8_enter;2023-01-02 00:28:52
mision2;T8_task8;2023-01-02 00:29:41
mision2;T1-T8_task9;2023-01-02 00:29:58
