case_id;activity;time
mision25;TA_enter;2023-01-25 00:03:55
mision25;TA_task1;2023-01-25 00:04:44
mision25;TB_enter;2023-01-25 00:10:22
mision25;TB_task2;2023-01-25 00:11:11
mision25;TC_enter;2023-01-25 00:19:28
mision25;TC_task3;2023-01-25 00:20:17
mision25;TD_enter;2023-01-25 00:26:02
mision25;TD_task4;2023-01-25 00:26:51
mision25;TE_enter;2023-01-25 00:42:00
mision25;TE_task5;2023-01-25 00:42:49
mision25;TF_enter;2023-01-25 00:47:04
mision25;TF_task6;2023-01-25 00:47:53
mision25;TG_enter;2023-01-25 00:48:20
mision25;TG_task7;2023-01-25 00:49:09
mision25;TH_enter;2023-01-25 00:51:32
mision25;TH_task8;2023-01-25 00:52:21
mision25;T1-TH_task9;2023-01-25 00:52:38
